Dependiente ,Tipo de fenomeno,Duracion,MUNICIPIOS afectados,ANAL,SPRI,OVSDS,OVSEE,OVSAE,VHAC,OVPT,PL<5000,PO2SM,IM,GM,area_mun (ha),Sum_POBTOT,R_Inun,R_Hur,R_Des,R_Seq,R_IF,R_Den,a_o,Clave completa(TEXTO)
0,LLUV,2,63,9.75,48.78,10.06,26.45,16.37,31.95,19.91,100,49.44,0.01,Alto,426333.82,5839,1,1,1,1,1,0,2006,8063
0,LLUV,1,63,9.75,48.78,10.06,26.45,16.37,31.95,19.91,100,49.44,0.01,Alto,426333.82,5839,1,1,1,1,1,0,2007,8063
1,INUND,10,62,4.47,25.41,2.06,0.54,1.01,30.23,1.62,67.51,26.26,-1.43,Muy bajo,302505.64,31540,1,1,0,3,3,0,2008,8062
1,LLUV,3,61,8,45.74,10.61,5.64,7.78,22.63,4.42,100,52.61,-0.63,Medio,353732.59,3457,0,1,1,2,2,0,2008,8061
0,LLUV,1,61,8,45.74,10.61,5.64,7.78,22.63,4.42,100,52.61,-0.63,Medio,353732.59,3457,0,1,1,2,2,0,2008,8061
1,LLUV,3,60,4.07,19.23,3.76,0.4,3.71,27.63,1.12,14.3,24.79,-1.74,Muy bajo,34290.23,10247,0,1,0,2,4,0,2008,8060
0,LLUV,1,60,4.07,19.23,3.76,0.4,3.71,27.63,1.12,14.3,24.79,-1.74,Muy bajo,34290.23,10247,0,1,0,2,4,0,2008,8060
0,LLUV,1,59,5.63,23.1,6.35,4.08,4.09,24.93,2.05,100,26.63,-1.27,Muy bajo,47631.98,4581,1,1,0,2,3,0,2008,8059
1,INUND,10,58,4.5,26.14,4.73,1.1,8.87,28.04,1.06,100,40.76,-1.12,Bajo,87336.55,2725,1,1,0,3,3,0,2008,8058
0,LLUV,1,58,4.5,26.14,4.73,1.1,8.87,28.04,1.06,100,40.76,-1.12,Bajo,87336.55,2725,1,1,0,3,3,0,2008,8058
0,LLUV,1,57,10.46,43.7,11.93,5.48,3.46,20.56,9.48,100,56.32,-0.59,Medio,131281.26,2210,0,1,0,2,3,0,2008,8057
1,SEQ,24,56,10.7,53.52,23.93,5.21,15.88,30.6,11.9,100,70.1,-0.4,Medio,116433.92,2155,0,1,1,2,3,0,2000,8056
0,LLUV,1,55,5.13,29.98,4.28,1.57,4.24,34.29,1.44,66.26,34.58,-1.2,Bajo,191866.52,15891,1,1,0,2,2,0,2007,8055
0,LLUV,1,55,5.13,29.98,4.28,1.57,4.24,34.29,1.44,66.26,34.58,-1.2,Bajo,191866.52,15891,1,1,0,2,2,0,2008,8055
0,LLUV,1,53,5.15,34.47,3.12,1.36,0.16,35.99,1.72,100,44.12,-0.94,Bajo,37353.45,4704,1,1,0,3,2,0,2006,8053
0,LLUV,1,53,5.15,34.47,3.12,1.36,0.16,35.99,1.72,100,44.12,-0.94,Bajo,37353.45,4704,1,1,0,3,2,0,2007,8053
1,SEQ,24,52,5.06,33.52,3.34,6,3.48,27.81,1.55,16.19,39.22,-1.6,Muy bajo,679293.04,25912,1,1,0,2,2,0,2000,8052
1,INUND,10,52,4.62,27.11,1.61,2.66,8.52,23.47,2.21,13.14,27.79,-1.6,Muy bajo,679293.04,25912,1,1,0,2,2,0,2008,8052
0,LLUV,1,52,4.62,27.11,1.61,2.66,8.52,23.47,2.21,13.14,27.79,-1.6,Muy bajo,679293.04,25912,1,1,0,2,2,0,2008,8052
0,LLUV,1,51,13.39,45.95,5.84,22.9,26.4,51.7,28.19,100,43.37,0.24,Alto,178780.77,7180,0,1,2,1,4,0,2007,8051
1,SEQ,24,50,2.98,22.89,2.13,2.43,0.42,34.3,0.69,7.38,42.74,-1.75,Muy bajo,261308.67,59077,1,1,0,2,1,0,2000,8050
0,LLUV,1,50,2.68,18.63,1.07,0.59,1.24,29.19,0.74,6.52,30.28,-1.77,Muy bajo,261308.67,59077,1,1,0,2,1,0,2007,8050
0,LLUV,1,49,18.65,49.63,36.14,28.86,11.07,38.97,37.59,100,56.96,0.64,Alto,198827.85,2708,0,1,1,2,3,0,2008,8049
0,LLUV,1,48,4.4,35.6,4.86,0.8,5.09,18.53,1.72,100,37.83,-1.16,Bajo,485638.25,22414,1,1,0,3,1,0,2007,8048
0,LLUV,1,47,14.23,47.45,8.97,18.67,14.11,40.82,48.75,100,51.81,0.27,Alto,179910.64,4852,0,1,2,1,3,5,2007,8047
1,INUND,10,45,4.5,25.81,1.72,0.7,1.27,31.33,1.61,29.11,26.24,-1.56,Muy bajo,42752.29,41949,1,1,0,5,2,0,2008,8045
0,LLUV,1,45,4.5,25.81,1.72,0.7,1.27,31.33,1.61,29.11,26.24,-1.56,Muy bajo,42752.29,41949,1,1,0,5,2,0,2007,8045
0,FV,1,45,4.5,25.81,1.72,0.7,1.27,31.33,1.61,29.11,26.24,-1.56,Muy bajo,42752.29,41949,1,1,0,5,2,0,2008,8045
0,LLUV,1,45,4.5,25.81,1.72,0.7,1.27,31.33,1.61,29.11,26.24,-1.56,Muy bajo,42752.29,41949,1,1,0,5,2,0,2008,8045
1,LLUV,3,44,5.59,30.23,9.52,2.16,4.11,28.56,3.86,100,42.52,-0.98,Bajo,117287.3,4402,1,1,0,3,3,0,2008,8044
0,LLUV,1,44,5.59,30.23,9.52,2.16,4.11,28.56,3.86,100,42.52,-0.98,Bajo,117287.3,4402,1,1,0,3,3,0,2008,8044
0,LLUV,2,43,6.19,37.93,3.65,2.91,2.37,24.76,4.03,100,42.76,-0.96,Bajo,72536.02,3057,1,1,0,1,3,0,2005,8043
0,LLUV,2,43,6.19,37.93,3.65,2.91,2.37,24.76,4.03,100,42.76,-0.96,Bajo,72536.02,3057,1,1,0,1,3,0,2006,8043
0,LLUV,1,43,6.19,37.93,3.65,2.91,2.37,24.76,4.03,100,42.76,-0.96,Bajo,72536.02,3057,1,1,0,1,3,0,2007,8043
0,LLUV,1,43,6.19,37.93,3.65,2.91,2.37,24.76,4.03,100,42.76,-0.96,Bajo,72536.02,3057,1,1,0,1,3,0,2008,8043
1,SEQ,24,42,8.61,53.3,13.1,7.25,12.17,23.67,6.52,100,65.79,-0.66,Medio,501538.1,1350,1,1,0,2,1,0,2000,8042
1,INUND,10,42,6.82,48.44,4.76,7.99,12.11,17.77,4.12,100,46.61,-0.71,Bajo,501538.1,1350,1,1,0,2,1,0,2008,8042
0,LLUV,1,42,6.82,48.44,4.76,7.99,12.11,17.77,4.12,100,46.61,-0.71,Bajo,501538.1,1350,1,1,0,2,1,0,2008,8042
0,LLUV,2,41,22.54,54.23,15.92,41.83,40.08,63.95,68.4,100,54.24,1.5,Muy alto,100112.7,1661,0,1,2,1,4,0,2005,8041
0,LLUV,1,41,22.54,54.23,15.92,41.83,40.08,63.95,68.4,100,54.24,1.5,Muy alto,100112.7,1661,0,1,2,1,4,0,2007,8041
0,TS,1,40,7.74,40.39,4.72,7.39,6.99,39.37,9.79,56.51,50.8,-1.01,Bajo,873212.81,29056,1,1,0,1,3,0,2004,8040
0,TS,1,40,7.22,34.09,2.5,3.68,7.22,35.32,8.17,52.34,35.99,-1.05,Bajo,873212.81,29056,1,1,0,1,3,0,2008,8040
0,FV,1,40,7.22,34.09,2.5,3.68,7.22,35.32,8.17,52.34,35.99,-1.05,Bajo,873212.81,29056,1,1,0,1,3,0,2008,8040
1,LLUV,3,39,6.06,32.66,4.7,1.06,0.45,24.08,2.38,100,44.65,-1.06,Bajo,133794.01,3896,2,1,0,3,3,0,2008,8039
0,LLUV,1,39,6.06,32.66,4.7,1.06,0.45,24.08,2.38,100,44.65,-1.06,Bajo,133794.01,3896,2,1,0,3,3,0,2008,8039
1,INUND,10,38,5.19,38.7,4.01,0.79,0.5,28.09,2.66,100,34.5,-1.06,Bajo,410629.87,4823,0,1,0,2,2,0,2008,8038
0,LLUV,1,38,5.19,38.7,4.01,0.79,0.5,28.09,2.66,100,34.5,-1.06,Bajo,410629.87,4823,0,1,0,2,2,0,2007,8038
0,LLUV,1,38,5.19,38.7,4.01,0.79,0.5,28.09,2.66,100,34.5,-1.06,Bajo,410629.87,4823,0,1,0,2,2,0,2008,8038
1,LLUV,1,37,2.37,13.77,0.36,0.38,1.75,36.01,2.51,0.91,28.24,-1.79,Muy bajo,357767.28,1331813,3,1,0,3,2,0,2006,8037
0,BT,3,37,2.57,17.47,1.15,0.9,3.7,40.86,3.44,0.98,39.86,-1.78,Muy bajo,357767.28,1331813,3,1,0,3,2,0,2003,8037
0,LLUV,1,37,2.37,13.77,0.36,0.38,1.75,36.01,2.51,0.91,28.24,-1.79,Muy bajo,357767.28,1331813,3,1,0,3,2,0,2007,8037
0,LLUV,1,37,2.37,13.77,0.36,0.38,1.75,36.01,2.51,0.91,28.24,-1.79,Muy bajo,357767.28,1331813,3,1,0,3,2,0,2007,8037
1,LLUV,3,36,5.22,22.43,3.9,0.56,3.3,34.85,3.16,17.05,36.67,-1.46,Muy bajo,1069522.54,40129,1,1,0,2,3,0,2008,8036
1,INUND,10,36,5.22,22.43,3.9,0.56,3.3,34.85,3.16,17.05,36.67,-1.46,Muy bajo,1069522.54,40129,1,1,0,2,3,0,2008,8036
0,LLUV,1,36,5.78,27.93,6.92,1.22,2.62,38.85,4.44,18.6,51.76,-1.42,Muy bajo,1069522.54,40129,1,1,0,2,3,0,2004,8036
0,LLUV,1,36,5.22,22.43,3.9,0.56,3.3,34.85,3.16,17.05,36.67,-1.46,Muy bajo,1069522.54,40129,1,1,0,2,3,0,2008,8036
0,LLUV,2,35,4.04,27.97,5.54,2.73,16.09,30.88,1.68,100,39.42,-1,Bajo,745511.54,10508,2,1,0,1,1,0,2005,8035
0,LLUV,1,35,4.04,27.97,5.54,2.73,16.09,30.88,1.68,100,39.42,-1,Bajo,745511.54,10508,2,1,0,1,1,0,2007,8035
0,TS,1,35,4.04,27.97,5.54,2.73,16.09,30.88,1.68,100,39.42,-1,Bajo,745511.54,10508,2,1,0,1,1,0,2008,8035
1,SEQ,24,34,3.53,38.36,4.7,3.18,1.2,26.21,1.24,100,65.27,-1.07,Bajo,286323.16,6802,1,1,0,1,3,0,2000,8034
0,TS,1,34,3.53,38.36,4.7,3.18,1.2,26.21,1.24,100,65.27,-1.07,Bajo,286323.16,6802,1,1,0,1,3,0,2004,8034
0,LLUV,1,34,4.55,36.35,3.07,0.93,1,21.37,1.4,100,46.25,-1.07,Bajo,286323.16,6802,1,1,0,1,3,0,2006,8034
0,LLUV,1,34,4.55,36.35,3.07,0.93,1,21.37,1.4,100,46.25,-1.07,Bajo,286323.16,6802,1,1,0,1,3,0,2007,8034
0,LLUV,1,34,4.55,36.35,3.07,0.93,1,21.37,1.4,100,46.25,-1.07,Bajo,286323.16,6802,1,1,0,1,3,0,2007,8034
0,LLUV,1,33,10.89,45.8,18.16,5.05,10.81,30.39,10.14,100,63.23,-0.29,Medio,84682.72,874,0,1,1,2,3,0,2008,8033
1,LLUV,3,32,3.01,15.58,0.79,0.7,1.57,28.6,2.96,2.29,28.19,-1.82,Muy bajo,191018.81,106622,1,1,0,2,3,0,2008,8032
1,LLUV,1,32,3.01,15.58,0.79,0.7,1.57,28.6,2.96,2.29,28.19,-1.82,Muy bajo,191018.81,106622,1,1,0,2,3,0,2008,8032
0,LLUV,1,32,3.01,15.58,0.79,0.7,1.57,28.6,2.96,2.29,28.19,-1.82,Muy bajo,191018.81,106622,1,1,0,2,3,0,2008,8032
0,LLUV,2,31,7.21,37.91,5,9.93,9.35,32.83,10.21,59.09,38.89,-0.83,Bajo,570837.67,37806,1,1,1,1,1,0,2006,8031
0,LLUV,1,31,7.21,37.91,5,9.93,9.35,32.83,10.21,59.09,38.89,-0.83,Bajo,570837.67,37806,1,1,1,1,1,0,2007,8031
1,SEQ,24,29,27.04,61.74,47.55,72.22,50.8,61.77,62.18,100,69.91,1.63,Muy alto,954738.56,49986,2,5,3,2,3,0,2000,8029
1,BT,1,29,27.04,61.74,47.55,72.22,50.8,61.77,62.18,100,69.91,1.63,Muy alto,954738.56,49986,2,5,3,2,3,0,2002,8029
0,TS,1,29,27.04,61.74,47.55,72.22,50.8,61.77,62.18,100,69.91,1.63,Muy alto,954738.56,49986,2,5,3,2,3,0,2004,8029
0,LLUV,1,29,24.91,54.44,26.67,55.16,75.33,59.71,64.71,100,49.53,1.93,Muy alto,954738.56,49986,2,5,3,2,3,0,2007,8029
1,SEQ,24,28,5.24,35.3,4.68,2.46,3.46,42.75,3.12,100,36.43,-1.16,Bajo,602836.73,6131,1,1,0,2,2,0,2000,8028
1,BT,1,28,5.24,35.3,4.68,2.46,3.46,42.75,3.12,100,36.43,-1.16,Bajo,602836.73,6131,1,1,0,2,2,0,2002,8028
0,TS,1,28,5.24,35.3,4.68,2.46,3.46,42.75,3.12,100,36.43,-1.16,Bajo,602836.73,6131,1,1,0,2,2,0,2004,8028
0,LLUV,1,28,5.38,29.42,2.11,1.8,2.6,39.13,2.93,100,39.89,-0.98,Bajo,602836.73,6131,1,1,0,2,2,0,2007,8028
1,BT,1,27,35.66,62.9,48.01,70.05,60.23,59.59,61.42,76.32,61.81,1.61,Muy alto,692418.33,45892,0,3,2,2,4,0,2002,8027
0,TS,1,27,35.66,62.9,48.01,70.05,60.23,59.59,61.42,76.32,61.81,1.61,Muy alto,692418.33,45892,0,3,2,2,4,0,2004,8027
0,LLUV,2,27,31.11,54.87,41.47,57.61,62.42,59.76,61.93,73.01,43.79,1.92,Muy alto,692418.33,45892,0,3,2,2,4,0,2005,8027
0,TS,1,27,31.11,54.87,41.47,57.61,62.42,59.76,61.93,73.01,43.79,1.92,Muy alto,692418.33,45892,0,3,2,2,4,0,2006,8027
0,LLUV,1,27,31.11,54.87,41.47,57.61,62.42,59.76,61.93,73.01,43.79,1.92,Muy alto,692418.33,45892,0,3,2,2,4,0,2007,8027
0,LLUV,1,27,31.11,54.87,41.47,57.61,62.42,59.76,61.93,73.01,43.79,1.92,Muy alto,692418.33,45892,0,3,2,2,4,0,2008,8027
1,SEQ,24,25,4.61,35.31,2.32,2.41,0.42,25.55,1.55,100,55.74,-1.22,Bajo,85282.76,8594,2,1,0,1,3,0,2000,8025
0,LLUV,1,25,5.14,32.69,7.94,1.02,0.13,20.45,1.11,100,39.5,-1.16,Bajo,85282.76,8594,2,1,0,1,3,0,2007,8025
1,SEQ,24,23,3.18,33.54,2.62,4.13,2.42,35.81,0.68,100,45.85,-1.22,Bajo,173412.58,5705,1,1,0,3,1,0,2000,8023
1,SEQ,24,21,3.57,20.87,1.58,0.54,0.9,32.81,1.72,15.3,35.1,-1.84,Muy bajo,53072.22,136732,3,1,0,5,2,0,2000,8021
0,LLUV,1,21,3.07,16.23,0.62,0.21,0.76,28.17,1.28,14.95,24.87,-1.83,Muy bajo,53072.22,136732,3,1,0,5,2,0,2007,8021
0,LLUV,1,21,3.07,16.23,0.62,0.21,0.76,28.17,1.28,14.95,24.87,-1.83,Muy bajo,53072.22,136732,3,1,0,5,2,0,2008,8021
0,LLUV,2,20,16.39,44.76,21.15,24.37,43.1,52.65,71.38,100,58.59,1,Alto,197753.26,7781,3,1,2,1,4,5,2005,8020
0,LLUV,1,19,1.62,10.46,0.35,0.39,1.61,22.72,1.16,1.35,15.11,-2.13,Muy bajo,836790.17,818573,1,1,0,5,1,0,2005,8019
0,LLUV,1,19,1.62,10.46,0.35,0.39,1.61,22.72,1.16,1.35,15.11,-2.13,Muy bajo,836790.17,818573,1,1,0,5,1,0,2007,8019
0,LLUV,1,19,1.62,10.46,0.35,0.39,1.61,22.72,1.16,1.35,15.11,-2.13,Muy bajo,836790.17,818573,1,1,0,5,1,0,2008,8019
0,LLUV,2,18,5.95,36.68,5.35,3.11,4.7,23.29,1.78,100,48.53,-0.93,Bajo,160135.83,5058,2,1,0,2,3,0,2005,8018
0,LLUV,1,18,5.95,36.68,5.35,3.11,4.7,23.29,1.78,100,48.53,-0.93,Bajo,160135.83,5058,2,1,0,2,3,0,2007,8018
0,BT,3,17,2.98,23.72,2.48,1.34,1.68,31.84,0.89,23.43,32.99,-1.8,Muy bajo,359859.36,153495,4,1,1,5,3,0,2003,8017
0,LLUV,2,17,2.99,19.34,1.32,0.55,5.54,27.51,0.69,19.89,23.38,-1.76,Muy bajo,359859.36,153495,4,1,1,5,3,0,2005,8017
0,LLUV,1,17,2.99,19.34,1.32,0.55,5.54,27.51,0.69,19.89,23.38,-1.76,Muy bajo,359859.36,153495,4,1,1,5,3,0,2007,8017
0,LLUV,1,17,2.99,19.34,1.32,0.55,5.54,27.51,0.69,19.89,23.38,-1.76,Muy bajo,359859.36,153495,4,1,1,5,3,0,2009,8017
1,INUND,10,16,4.66,24.61,4.78,1.02,0.86,28.6,0.74,100,38.86,-1.2,Bajo,104763.94,3911,1,1,0,2,1,0,2008,8016
0,SD,1,16,4.36,31.87,9.37,2.21,2.14,31.86,2.71,100,54.85,-1.14,Bajo,104763.94,3911,1,1,0,2,1,0,2002,8016
0,SD,1,16,4.36,31.87,9.37,2.21,2.14,31.86,2.71,100,54.85,-1.14,Bajo,104763.94,3911,1,1,0,2,1,0,2002,8016
0,LLUV,1,16,4.66,24.61,4.78,1.02,0.86,28.6,0.74,100,38.86,-1.2,Bajo,104763.94,3911,1,1,0,2,1,0,2007,8016
0,LLUV,1,16,4.66,24.61,4.78,1.02,0.86,28.6,0.74,100,38.86,-1.2,Bajo,104763.94,3911,1,1,0,2,1,0,2008,8016
1,SEQ,24,15,8.31,52.33,9.93,5.02,4.93,28.19,2.39,100,62.15,-0.77,Bajo,1166271.47,1399,0,1,0,2,2,0,2000,8015
1,INUND,10,15,7.72,44.04,1.81,1.06,7.45,20.4,1.67,100,44.03,-0.92,Bajo,1166271.47,1399,0,1,0,2,2,0,2008,8015
0,LLUV,1,15,7.72,44.04,1.81,1.06,7.45,20.4,1.67,100,44.03,-0.92,Bajo,1166271.47,1399,0,1,0,2,2,0,2007,8015
1,LLUV,3,14,6.51,33.42,7.29,0.83,2.44,26.42,2.74,100,52.42,-0.92,Bajo,187499.45,2187,1,1,0,3,3,0,2008,8014
0,LLUV,1,14,6.51,33.42,7.29,0.83,2.44,26.42,2.74,100,52.42,-0.92,Bajo,187499.45,2187,1,1,0,3,3,0,2008,8014
0,LLUV,1,13,4.15,31.73,3.9,7.69,9.78,31.45,1.57,100,43.6,-0.88,Bajo,376538.92,10079,1,1,0,1,1,0,2005,8013
0,LLUV,1,13,4.15,31.73,3.9,7.69,9.78,31.45,1.57,100,43.6,-0.88,Bajo,376538.92,10079,1,1,0,1,1,0,2007,8013
0,TS,1,13,4.15,31.73,3.9,7.69,9.78,31.45,1.57,100,43.6,-0.88,Bajo,376538.92,10079,1,1,0,1,1,0,2008,8013
0,TS,1,13,4.15,31.73,3.9,7.69,9.78,31.45,1.57,100,43.6,-0.88,Bajo,376538.92,10079,1,1,0,1,1,0,2008,8013
0,LLUV,1,12,39.29,65.07,44.35,51.3,46.74,40.23,51.83,100,58.93,1.95,Muy alto,257686.83,8129,1,3,1,3,4,0,2007,8012
0,LLUV,1,12,39.29,65.07,44.35,51.3,46.74,40.23,51.83,100,58.93,1.95,Muy alto,257686.83,8129,1,3,1,3,4,0,2008,8012
1,INUND,10,11,3.83,20.18,2.3,0.89,2.84,29.47,1.38,17.07,32.51,-1.64,Muy bajo,1368236.41,47729,1,1,0,2,3,0,2008,8011
0,LLUV,1,11,3.83,20.18,2.3,0.89,2.84,29.47,1.38,17.07,32.51,-1.64,Muy bajo,1368236.41,47729,1,1,0,2,3,0,2008,8011
1,SEQ,24,10,4.94,35.57,4.45,2.93,1.12,36.95,3.72,43.51,43.03,-1.37,Muy bajo,792943.94,22244,1,1,0,3,1,0,2000,8010
1,LLUV,1,10,4.94,35.57,4.45,2.93,1.12,36.95,3.72,43.51,43.03,-1.37,Muy bajo,792943.94,22244,1,1,0,3,1,0,2004,8010
0,TS,1,10,4.94,35.57,4.45,2.93,1.12,36.95,3.72,43.51,43.03,-1.37,Muy bajo,792943.94,22244,1,1,0,3,1,0,2004,8010
0,LLUV,1,10,5.32,31.27,4.14,1.19,0.8,34.88,3.31,45.27,30.49,-1.3,Muy bajo,792943.94,22244,1,1,0,3,1,0,2007,8010
0,TS,1,9,18.43,47.86,23.87,38.95,31.78,55.98,32.14,66.47,56.52,0.23,Alto,269153.14,26488,0,1,1,1,4,0,2004,8009
0,LLUV,2,9,17.02,41.08,14.65,31.49,35.1,53.2,32.42,48.92,40.04,0.32,Alto,269153.14,26488,0,1,1,1,4,0,2005,8009
0,LLUV,1,9,17.02,41.08,14.65,31.49,35.1,53.2,32.42,48.92,40.04,0.32,Alto,269153.14,26488,0,1,1,1,4,0,2007,8009
0,LLUV,1,7,32.45,58.55,36.55,38.7,64.58,50.68,54.05,100,46.11,1.63,Muy alto,536347.82,16266,1,3,1,3,3,0,2008,8007
1,SEQ,24,6,5.69,49.28,7.99,2.65,1.34,23.32,1.71,100,49.66,-1.08,Bajo,95003.05,5880,1,1,0,3,3,0,2000,8006
0,LLUV,2,6,6.33,44.89,4.02,1.73,3.73,19.11,1.71,100,35.19,-1.03,Bajo,95003.05,5880,1,1,0,3,3,0,2005,8006
0,LLUV,1,6,6.33,44.89,4.02,1.73,3.73,19.11,1.71,100,35.19,-1.03,Bajo,95003.05,5880,1,1,0,3,3,0,2007,8006
1,SEQ,24,5,5.07,34.21,4.01,7.05,1.7,38.84,3.08,26.82,41.67,-1.4,Muy bajo,1296186.19,23485,2,1,0,2,2,0,2000,8005
0,LLUV,1,5,5.3,30.73,5.02,6.81,7.34,33.69,3.11,25.38,29.52,-1.27,Muy bajo,1296186.19,23485,2,1,0,2,2,0,2007,8005
1,SEQ,24,4,4.34,25.06,11.94,0.63,1.23,41.61,1.12,100,59.78,-1.08,Bajo,49357.48,10656,0,1,0,2,2,0,2000,8004
0,LLUV,1,4,3.85,18.84,2.82,0.52,1.81,41.18,1.89,100,42.35,-1.12,Bajo,49357.48,10656,0,1,0,2,2,0,2007,8004
1,LLUV,3,3,5.11,25.99,5.65,1.59,3.5,23.53,2.36,100,38.82,-1.19,Bajo,211812.51,8228,2,1,0,3,3,0,2008,8003
1,LLUV,1,3,5.11,25.99,5.65,1.59,3.5,23.53,2.36,100,38.82,-1.19,Bajo,211812.51,8228,2,1,0,3,3,0,2008,8003
0,LLUV,1,3,5.11,25.99,5.65,1.59,3.5,23.53,2.36,100,38.82,-1.19,Bajo,211812.51,8228,2,1,0,3,3,0,2008,8003
1,INUND,10,2,4.96,24.59,1.31,2.13,4.94,30.63,1.52,18.08,22.85,-1.61,Muy bajo,920246.21,21727,2,1,0,2,2,0,2008,8002
0,LLUV,1,2,4.96,24.59,1.31,2.13,4.94,30.63,1.52,18.08,22.85,-1.61,Muy bajo,920246.21,21727,2,1,0,2,2,0,2007,8002
0,LLUV,1,2,4.96,24.59,1.31,2.13,4.94,30.63,1.52,18.08,22.85,-1.61,Muy bajo,920246.21,21727,2,1,0,2,2,0,2008,8002
0,LLUV,1,1,5.65,31.19,2.22,1.67,5.47,35.92,1.64,25.36,22.15,-1.43,Muy bajo,1697530.63,11001,1,1,0,2,2,0,2007,8001
0,LLUV,1,1,5.65,31.19,2.22,1.67,5.47,35.92,1.64,25.36,22.15,-1.43,Muy bajo,1697530.63,11001,1,1,0,2,2,0,2008,8001
1,LLUV,1,118,47.07,72.83,2.16,3.08,0.95,73.84,47.19,100,91.96,1.5,Muy alto,3838.57,4519,0,4,4,2,3,5,2007,7118
0,LLUV,1,118,47.07,72.83,2.16,3.08,0.95,73.84,47.19,100,91.96,1.5,Muy alto,3838.57,4519,0,4,4,2,3,5,2005,7118
1,CT,3,117,22.08,58.34,7.84,6.75,36.96,78.58,36.37,100,84.67,1.13,Muy alto,19939.9,6720,3,2,5,0,1,5,2005,7117
1,LLUV,1,116,26.69,59.89,24.54,4.84,82.65,69.71,43.98,100,90.73,1.61,Muy alto,91380.64,9850,4,3,0,1,1,0,2007,7116
1,LLUV,1,114,29.61,56.75,19.64,4.95,59.06,64.16,35.43,58.22,88.32,1.13,Muy alto,109822.42,17139,5,5,0,1,1,0,2007,7114
1,CT,3,114,29.61,56.75,19.64,4.95,59.06,64.16,35.43,58.22,88.32,1.13,Muy alto,109822.42,17139,5,5,0,1,1,0,2005,7114
0,LLUV,1,114,29.61,56.75,19.64,4.95,59.06,64.16,35.43,58.22,88.32,1.13,Muy alto,109822.42,17139,5,5,0,1,1,0,2008,7114
0,CT,1,114,21.24,47.63,8.42,3.38,52.43,58.78,10.49,58,78.83,0.88,Alto,109822.42,17139,5,5,0,1,1,0,2010,7114
0,LLUV,1,114,21.24,47.63,8.42,3.38,52.43,58.78,10.49,58,78.83,0.88,Alto,109822.42,17139,5,5,0,1,1,0,2010,7114
1,LLUV,1,112,45.94,60.79,7.04,10.03,44.73,82.47,81.51,75.02,88.03,1.97,Muy alto,17341.2,29016,0,4,5,2,3,5,2007,7112
0,FV,1,111,54.44,72.81,53.41,6.8,29.26,76.3,75.63,100,91.64,1.84,Muy alto,19518.6,36489,0,4,2,2,4,0,2003,7111
0,LLUV,1,111,54.44,72.81,53.41,6.8,29.26,76.3,75.63,100,91.64,1.84,Muy alto,19518.6,36489,0,4,2,2,4,0,2003,7111
1,LLUV,1,110,32.73,63.06,7.66,3.88,1.78,73.5,47.44,100,98.99,1.26,Muy alto,9435.41,6721,0,3,0,1,4,5,2007,7110
0,LLUV,1,110,32.73,63.06,7.66,3.88,1.78,73.5,47.44,100,98.99,1.26,Muy alto,9435.41,6721,0,3,0,1,4,5,2005,7110
1,LLUV,1,109,33.81,51.75,10.7,13.21,13.58,67.61,48.9,48.18,77.73,0.92,Alto,20950.74,33613,3,4,4,2,3,5,2007,7109
1,LLUV,3,109,27.23,46.46,8.53,10.41,13.67,63.88,45.12,51.15,68.98,1.22,Muy alto,20950.74,33613,3,4,4,2,3,5,2010,7109
0,CT,1,109,33.81,51.75,10.7,13.21,13.58,67.61,48.9,48.18,77.73,0.92,Alto,20950.74,33613,3,4,4,2,3,5,2008,7109
1,SEQ,1,108,18.24,42.52,7.1,3.48,20.07,59.6,19.37,54.92,81.35,0.15,Alto,191004.18,93594,1,3,1,1,3,0,2007,7108
1,CT,8,108,19.33,49.99,13.01,5.6,16.62,65.75,23.69,57.12,79.51,0,Alto,191004.18,93594,1,3,1,1,3,0,2002,7108
1,CT,3,108,18.24,42.52,7.1,3.48,20.07,59.6,19.37,54.92,81.35,0.15,Alto,191004.18,93594,1,3,1,1,3,0,2005,7108
0,FV,1,108,18.24,42.52,7.1,3.48,20.07,59.6,19.37,54.92,81.35,0.15,Alto,191004.18,93594,1,3,1,1,3,0,2006,7108
1,SEQ,1,107,24.04,51.16,14.64,7.67,30.4,64.4,22.65,49.1,89.88,0.68,Alto,277032.26,68161,3,2,1,1,1,5,2007,7107
1,CT,8,107,25.16,59.23,26.31,15.75,21.96,70.43,34.74,52.92,87.84,0.6,Alto,277032.26,68161,3,2,1,1,1,5,2002,7107
1,CT,3,107,24.04,51.16,14.64,7.67,30.4,64.4,22.65,49.1,89.88,0.68,Alto,277032.26,68161,3,2,1,1,1,5,2005,7107
0,LLUV,1,107,25.16,59.23,26.31,15.75,21.96,70.43,34.74,52.92,87.84,0.6,Alto,277032.26,68161,3,2,1,1,1,5,2003,7107
1,LLUV,1,106,29.46,54.43,16.08,3.2,9,64.66,37.12,61.49,85.48,0.74,Alto,136634.34,60339,2,3,2,2,3,0,2007,7106
0,TS,1,106,32.16,62.72,25.33,7.09,11.42,67.74,39.22,61.3,83.55,0.57,Alto,136634.34,60339,2,3,2,2,3,0,2003,7106
0,LLUV,1,106,32.16,62.72,25.33,7.09,11.42,67.74,39.22,61.3,83.55,0.57,Alto,136634.34,60339,2,3,2,2,3,0,2003,7106
